year,unemployment,key
2021,0.052000000000000005,05067
2021,0.066,05069
2021,0.047,05071
2021,0.057999999999999996,05073
2021,0.043,05075
2021,0.055999999999999994,05077
2021,0.046,05079
2021,0.045,05081
2021,0.042,05083
2021,0.033,05085
2021,0.031,05087
2021,0.043,05089
2021,0.048,05091
2021,0.07200000000000001,05093
2021,0.053,05095
2021,0.048,05097
2021,0.04,05099
2021,0.03,05101
2021,0.039,05103
2021,0.040999999999999995,05105
2021,0.077,05107
2021,0.044000000000000004,05109
2021,0.039,05111
2021,0.044000000000000004,05113
2021,0.04,05115
2021,0.037000000000000005,05117
2021,0.049,05119
2021,0.039,05121
2021,0.062,05123
2021,0.031,05125
2021,0.033,05127
2021,0.042,05129
2021,0.037000000000000005,05131
2021,0.044000000000000004,05133
2021,0.049,05135
2021,0.05,05137
2021,0.061,05139
2021,0.049,05141
2021,0.028999999999999998,05143
2021,0.04,05145
2021,0.05,05147
2021,0.04,05149
2021,0.061,06001
2021,0.081,06003
2021,0.07,06005
2021,0.069,06007
2021,0.057,06009
2021,0.125,06011
2021,0.064,06013
2021,0.076,06015
2021,0.057,06017
2021,0.092,06019
2021,0.069,06021
2021,0.062,06023
2021,0.17300000000000001,06025
2021,0.059000000000000004,06027
2021,0.1,06029
2021,0.096,06031
2021,0.076,06033
2021,0.059000000000000004,06035
2021,0.08900000000000001,06037
2021,0.08800000000000001,06039
2021,0.045,06041
2021,0.08,06043
2021,0.062,06045
2021,0.10400000000000001,06047
2021,0.071,06049
2021,0.068,06051
2021,0.083,06053
2021,0.06,06055
2021,0.055999999999999994,06057
2021,0.06,06059
2021,0.05,06061
2021,0.095,06063
2021,0.073,06065
2021,0.07,06067
2021,0.07200000000000001,06069
2021,0.07400000000000001,06071
2021,0.065,06073
2021,0.05,06075
2021,0.087,06077
2021,0.052000000000000005,06079
2021,0.046,06081
2021,0.057999999999999996,06083
2021,0.047,06085
2021,0.069,06087
2021,0.068,06089
2021,0.06,06091
2021,0.081,06093
2021,0.075,06095
2021,0.055,06097
2021,0.084,06099
2021,0.09,06101
2021,0.07200000000000001,06103
2021,0.063,06105
2021,0.107,06107
2021,0.073,06109
2021,0.062,06111
2021,0.057999999999999996,06113
2021,0.085,06115
2021,0.062,08001
2021,0.055,08003
2021,0.057999999999999996,08005
2021,0.049,08007
2021,0.021,08009
2021,0.061,08011
2021,0.044000000000000004,08013
2021,0.045,08014
2021,0.04,08015
2021,0.023,08017
2021,0.055,08019
2021,0.048,08021
2021,0.06,08023
2021,0.052000000000000005,08025
2021,0.04,08027
2021,0.053,08029
2021,0.059000000000000004,08031
2021,0.047,08033
2021,0.040999999999999995,08035
2021,0.044000000000000004,08037
2021,0.038,08039
2021,0.055999999999999994,08041
2021,0.069,08043
2021,0.047,08045
2021,0.062,08047
2021,0.042,08049
2021,0.037000000000000005,08051
2021,0.036000000000000004,08053
2021,0.08199999999999999,08055
2021,0.033,08057
2021,0.05,08059
2021,0.033,08061
2021,0.03,08063
2021,0.044000000000000004,08065
2021,0.052000000000000005,08067
2021,0.047,08069
2021,0.065,08071
2021,0.042,08073
2021,0.044000000000000004,08075
2021,0.057,08077
2021,0.05,08079
2021,0.048,08081
2021,0.055999999999999994,08083
2021,0.05,08085
2021,0.049,08087
2021,0.061,08089
2021,0.045,08091
2021,0.040999999999999995,08093
2021,0.028999999999999998,08095
2021,0.055,08097
2021,0.045,08099
2021,0.079,08101
2021,0.055,08103
2021,0.065,08105
2021,0.042,08107
2021,0.059000000000000004,08109
2021,0.035,08111
2021,0.05,08113
2021,0.037000000000000005,08115
2021,0.04,08117
2021,0.049,08119
2021,0.032,08121
2021,0.057,08123
2021,0.027000000000000003,08125
2021,0.061,09001
2021,0.065,09003
2021,0.055,09005
2021,0.052000000000000005,09007
2021,0.066,09009
2021,0.069,09011
2021,0.051,09013
2021,0.062,09015
2021,0.062,10001
2021,0.053,10003
2021,0.048,10005
2021,0.066,11001
2021,0.037000000000000005,12001
2021,0.037000000000000005,12003
2021,0.039,12005
2021,0.042,12007
2021,0.04,12009
2021,0.049,12011
2021,0.045,12013
2021,0.044000000000000004,12015
2021,0.057,12017
2021,0.035,12019
2021,0.037000000000000005,12021
2021,0.045,12023
2021,0.038,12027
2021,0.043,12029
2021,0.045,12031
2021,0.045,12033
2021,0.046,12035
2021,0.038,12037
2021,0.054000000000000006,12039
2021,0.037000000000000005,12041
2021,0.042,12043
2021,0.036000000000000004,12045
2021,0.06,12047
2021,0.048,12049
2021,0.061,12051
2021,0.051,12053
2021,0.059000000000000004,12055
2021,0.043,12057
2021,0.040999999999999995,12059
2021,0.047,12061
2021,0.046,12063
2021,0.042,12065
2021,0.04,12067
2021,0.047,12069
2021,0.042,12071
2021,0.042,12073
2021,0.045,12075
2021,0.042,12077
2021,0.049,12079
2021,0.039,12081
2021,0.049,12083
2021,0.036000000000000004,12085
2021,0.052000000000000005,12086
2021,0.03,12087
2021,0.034,12089
2021,0.033,12091
2021,0.040999999999999995,12093
2021,0.052000000000000005,12095
2021,0.063,12097
2021,0.043,12099
2021,0.044000000000000004,12101
2021,0.04,12103
2021,0.054000000000000006,12105
2021,0.061,12107
2021,0.03,12109
2021,0.049,12111
2021,0.035,12113
2021,0.038,12115
2021,0.040999999999999995,12117
2021,0.053,12119
2021,0.045,12121
2021,0.05,12123
2021,0.037000000000000005,12125
2021,0.046,12127
2021,0.032,12129
2021,0.035,12131
2021,0.045,12133
2021,0.036000000000000004,13001
2021,0.028999999999999998,13003
2021,0.032,13005
2021,0.049,13007
2021,0.048,13009
2021,0.026000000000000002,13011
2021,0.028999999999999998,13013
2021,0.035,13015
2021,0.052000000000000005,13017
2021,0.037000000000000005,13019
2021,0.05,13021
2021,0.05,13023
2021,0.036000000000000004,13025
2021,0.037000000000000005,13027
2021,0.028999999999999998,13029
2021,0.040999999999999995,13031
2021,0.057999999999999996,13033
2021,0.036000000000000004,13035
2021,0.04,13037
2021,0.032,13039
2021,0.03,13043
2021,0.037000000000000005,13045
2021,0.027000000000000003,13047
2021,0.032,13049
2021,0.043,13051
2021,0.045,13053
2021,0.048,13055
2021,0.026000000000000002,13057
2021,0.038,13059
2021,0.102,13061
2021,0.065,13063
2021,0.028999999999999998,13065
2021,0.033,13067
2021,0.040999999999999995,13069
2021,0.032,13071
2021,0.027000000000000003,13073
2021,0.034,13075
2021,0.034,13077
2021,0.037000000000000005,13079
2021,0.086,13081
2021,0.026000000000000002,13083
2021,0.027000000000000003,13085
2021,0.037000000000000005,13087
2021,0.046,13089
2021,0.042,13091
2021,0.073,13093
2021,0.064,13095
2021,0.044000000000000004,13097
2021,0.05,13099
2021,0.027000000000000003,13101
2021,0.028999999999999998,13103
2021,0.049,13105
2021,0.053,13107
2021,0.035,13109
2021,0.027999999999999997,13111
2021,0.028999999999999998,13113
2021,0.037000000000000005,13115
2021,0.025,13117
2021,0.037000000000000005,13119
2021,0.047,13121
2021,0.03,13123
2021,0.026000000000000002,13125
2021,0.038,13127
2021,0.032,13129
2021,0.031,13131
2021,0.037000000000000005,13133
2021,0.035,13135
2021,0.036000000000000004,13137
2021,0.027000000000000003,13139
2021,0.064,13141
2021,0.035,13143
2021,0.028999999999999998,13145
2021,0.039,13147
2021,0.039,13149
2021,0.042,13151
2021,0.036000000000000004,13153
2021,0.045,13155
2021,0.024,13157
2021,0.032,13159
2021,0.04,13161
2021,0.047,13163
2021,0.047,13165
2021,0.035,13167
2021,0.031,13169
2021,0.042,13171
2021,0.038,13173
2021,0.043,13175
2021,0.031,13177
2021,0.04,13179
2021,0.04,13181
2021,0.03,13183
2021,0.040999999999999995,13185
2021,0.027999999999999997,13187
2021,0.052000000000000005,13189
2021,0.037000000000000005,13191
2021,0.063,13193
2021,0.031,13195
2021,0.036000000000000004,13197
2021,0.053,13199
2021,0.03,13201
2021,0.05,13205
2021,0.031,13207
2021,0.040999999999999995,13209
2021,0.032,13211
2021,0.043,13213
2021,0.053,13215
2021,0.044000000000000004,13217
2021,0.022000000000000002,13219
2021,0.028999999999999998,13221
2021,0.03,13223
2021,0.047,13225
2021,0.027999999999999997,13227
2021,0.031,13229
2021,0.027999999999999997,13231
2021,0.036000000000000004,13233
2021,0.036000000000000004,13235
2021,0.04,13237
2021,0.049,13239
2021,0.031,13241
2021,0.052000000000000005,13243
2021,0.053,13245
2021,0.046,13247
2021,0.037000000000000005,13249
2021,0.055999999999999994,13251
2021,0.037000000000000005,13253
2021,0.047,13255
2021,0.043,13257
2021,0.038,13259
2021,0.057,13261
2021,0.045,13263
2021,0.05,13265
2021,0.032,13267
2021,0.057,13269
2021,0.07200000000000001,13271
2021,0.062,13273
2021,0.042,13275
2021,0.034,13277
2021,0.045,13279
2021,0.039,13281
2021,0.043,13283
2021,0.044000000000000004,13285
2021,0.064,13287
2021,0.051,13289
2021,0.027000000000000003,13291
2021,0.04,13293
2021,0.031,13295
2021,0.032,13297
2021,0.037000000000000005,13299
2021,0.047,13301
2021,0.05,13303
2021,0.037000000000000005,13305
2021,0.044000000000000004,13307
2021,0.055,13309
2021,0.025,13311
2021,0.039,13313
2021,0.046,13315
2021,0.047,13317
2021,0.042,13319
2021,0.04,13321
2021,0.055,15001
2021,0.053,15003
2021,0.078,15007
2021,0.073,15009
2021,0.033,16001
2021,0.066,16003
2021,0.036000000000000004,16005
2021,0.03,16007
2021,0.055999999999999994,16009
2021,0.032,16011
2021,0.036000000000000004,16013
2021,0.054000000000000006,16015
2021,0.048,16017
2021,0.028999999999999998,16019
2021,0.044000000000000004,16021
2021,0.038,16023
2021,0.034,16025
2021,0.04,16027
2021,0.031,16029
2021,0.028999999999999998,16031
2021,0.032,16033
2021,0.065,16035
2021,0.047,16037
2021,0.037000000000000005,16039
2021,0.025,16041
2021,0.028999999999999998,16043
2021,0.040999999999999995,16045
2021,0.031,16047
2021,0.049,16049
2021,0.027000000000000003,16051
2021,0.033,16053
2021,0.043,16055
2021,0.033,16057
2021,0.053,16059
2021,0.057,16061
2021,0.044000000000000004,16063
2021,0.022000000000000002,16065
2021,0.031,16067
2021,0.033,16069
2021,0.025,16071
2021,0.043,16073
2021,0.04,16075
2021,0.038,16077
2021,0.066,16079
2021,0.028999999999999998,16081
2021,0.036000000000000004,16083
2021,0.053,16085
2021,0.044000000000000004,16087
2021,0.039,17001
2021,0.081,17003
2021,0.046,17005
2021,0.085,17007
2021,0.025,17009
2021,0.05,17011
2021,0.048,17013
2021,0.042,17015
2021,0.049,17017
2021,0.048,17019
2021,0.054000000000000006,17021
2021,0.05,17023
2021,0.055,17025
2021,0.034,17027
2021,0.051,17029
2021,0.07,17031
2021,0.05,17033
2021,0.042,17035
2021,0.055999999999999994,17037
2021,0.049,17039
2021,0.037000000000000005,17041
2021,0.045,17043
2021,0.04,17045
2021,0.051,17047
2021,0.039,17049
2021,0.051,17051
2021,0.044000000000000004,17053
2021,0.066,17055
2021,0.057,17057
2021,0.061,17059
2021,0.046,17061
2021,0.053,17063
2021,0.043,17065
2021,0.043,17067
2021,0.067,17069
2021,0.04,17071
2021,0.049,17073
2021,0.047,17075
2021,0.054000000000000006,17077
2021,0.043,17079
2021,0.062,17081
2021,0.044000000000000004,17083
2021,0.044000000000000004,17085
2021,0.06,17087
2021,0.059000000000000004,17089
2021,0.065,17091
2021,0.047,17093
2021,0.066,17095
2021,0.053,17097
2021,0.06,17099
2021,0.061,17101
2021,0.045,17103
2021,0.049,17105
2021,0.048,17107
2021,0.049,17109
2021,0.047,17111
2021,0.046,17113
2021,0.077,17115
2021,0.045,17117
2021,0.049,17119
2021,0.057999999999999996,17121
2021,0.055999999999999994,17123
2021,0.054000000000000006,17125
2021,0.057999999999999996,17127
2021,0.040999999999999995,17129
2021,0.049,17131
2021,0.031,17133
2021,0.054000000000000006,17135
2021,0.05,17137
2021,0.035,17139
2021,0.057999999999999996,17141
2021,0.07200000000000001,17143
2021,0.057999999999999996,17145
2021,0.04,17147
2021,0.040999999999999995,17149
2021,0.051,17151
2021,0.09300000000000001,17153
2021,0.05,17155
2021,0.043,17157
2021,0.043,17159
2021,0.055999999999999994,17161
2021,0.061,17163
2021,0.066,17165
2021,0.055,17167
2021,0.039,17169
2021,0.051,17171
2021,0.042,17173
2021,0.055,17175
2021,0.055,17177
2021,0.05,17179
2021,0.057,17181
2021,0.065,17183
2021,0.045,17185
2021,0.046,17187
2021,0.03,17189
2021,0.047,17191
2021,0.05,17193
2021,0.048,17195
2021,0.057,17197
2021,0.055,17199
2021,0.084,17201
2021,0.04,17203
2021,0.022000000000000002,18001
2021,0.037000000000000005,18003
2021,0.028999999999999998,18005
2021,0.027000000000000003,18007
2021,0.037000000000000005,18009
2021,0.021,18011
2021,0.032,18013
2021,0.028999999999999998,18015
2021,0.036000000000000004,18017
2021,0.032,18019
2021,0.036000000000000004,18021
2021,0.027999999999999997,18023
2021,0.037000000000000005,18025
2021,0.023,18027
2021,0.03,18029
2021,0.027999999999999997,18031
2021,0.027000000000000003,18033
2021,0.039,18035
2021,0.024,18037
2021,0.025,18039
2021,0.044000000000000004,18041
2021,0.027999999999999997,18043
2021,0.028999999999999998,18045
2021,0.027000000000000003,18047
2021,0.033,18049
2021,0.025,18051
2021,0.037000000000000005,18053
2021,0.034,18055
2021,0.022000000000000002,18057
2021,0.026000000000000002,18059
2021,0.027000000000000003,18061
2021,0.025,18063
2021,0.032,18065
2021,0.062,18067
2021,0.03,18069
2021,0.03,18071
2021,0.035,18073
2021,0.027000000000000003,18075
2021,0.031,18077
2021,0.037000000000000005,18079
2021,0.026000000000000002,18081
2021,0.027999999999999997,18083
2021,0.027000000000000003,18085
2021,0.02,18087
2021,0.061,18089
2021,0.051,18091
2021,0.035,18093
2021,0.040999999999999995,18095
2021,0.044000000000000004,18097
2021,0.027000000000000003,18099
2021,0.025,18101
2021,0.044000000000000004,18103
2021,0.028999999999999998,18105
2021,0.026000000000000002,18107
2021,0.028999999999999998,18109
2021,0.038,18111
2021,0.033,18113
2021,0.025,18115
2021,0.042,18117
2021,0.036000000000000004,18119
2021,0.028999999999999998,18121
2021,0.031,18123
2021,0.034,18125
2021,0.039,18127
2021,0.026000000000000002,18129
2021,0.028999999999999998,18131
2021,0.031,18133
2021,0.028999999999999998,18135
2021,0.027999999999999997,18137
2021,0.027999999999999997,18139
2021,0.042,18141
2021,0.039,18143
2021,0.03,18145
2021,0.027000000000000003,18147
2021,0.043,18149
2021,0.025,18151
2021,0.038,18153
2021,0.035,18155
2021,0.033,18157
2021,0.03,18159
2021,0.024,18161
2021,0.036000000000000004,18163
2021,0.04,18165
2021,0.043,18167
2021,0.028999999999999998,18169
2021,0.026000000000000002,18171
2021,0.026000000000000002,18173
2021,0.031,18175
2021,0.036000000000000004,18177
2021,0.026000000000000002,18179
2021,0.026000000000000002,18181
2021,0.027000000000000003,18183
2021,0.031,19001
2021,0.03,19003
2021,0.046,19005
2021,0.043,19007
2021,0.032,19009
2021,0.045,19011
2021,0.046,19013
2021,0.035,19015
2021,0.032,19017
2021,0.037000000000000005,19019
2021,0.032,19021
2021,0.038,19023
2021,0.039,19025
2021,0.031,19027
2021,0.037000000000000005,19029
2021,0.038,19031
2021,0.043,19033
2021,0.034,19035
2021,0.036000000000000004,19037
2021,0.043,19039
2021,0.036000000000000004,19041
2021,0.051,19043
2021,0.053,19045
2021,0.052000000000000005,19047
2021,0.028999999999999998,19049
2021,0.033,19051
2021,0.033,19053
2021,0.033,19055
2021,0.063,19057
2021,0.039,19059
2021,0.044000000000000004,19061
2021,0.040999999999999995,19063
2021,0.047,19065
2021,0.043,19067
2021,0.037000000000000005,19069
2021,0.028999999999999998,19071
2021,0.034,19073
2021,0.036000000000000004,19075
2021,0.042,19077
2021,0.042,19079
2021,0.038,19081
2021,0.042,19083
2021,0.039,19085
2021,0.042,19087
2021,0.038,19089
2021,0.035,19091
2021,0.032,19093
2021,0.038,19095
2021,0.05,19097
2021,0.043,19099
2021,0.042,19101
2021,0.037000000000000005,19103
2021,0.045,19105
2021,0.044000000000000004,19107
2021,0.033,19109
2021,0.059000000000000004,19111
2021,0.05,19113
2021,0.043,19115
2021,0.031,19117
2021,0.023,19119
2021,0.045,19121
2021,0.037000000000000005,19123
2021,0.031,19125
2021,0.065,19127
2021,0.035,19129
2021,0.03,19131
2021,0.044000000000000004,19133
2021,0.040999999999999995,19135
2021,0.040999999999999995,19137
2021,0.047,19139
2021,0.03,19141
2021,0.024,19143
2021,0.040999999999999995,19145
2021,0.033,19147
2021,0.03,19149
2021,0.031,19151
2021,0.045,19153
2021,0.043,19155
2021,0.044000000000000004,19157
2021,0.034,19159
2021,0.033,19161
2021,0.054000000000000006,19163
2021,0.032,19165
2021,0.024,19167
2021,0.03,19169
2021,0.047,19171
2021,0.031,19173
2021,0.045,19175
2021,0.038,19177
2021,0.05,19179
2021,0.037000000000000005,19181
2021,0.038,19183
2021,0.037000000000000005,19185
2021,0.046,19187
2021,0.042,19189
2021,0.040999999999999995,19191
2021,0.043,19193
2021,0.042,19195
2021,0.040999999999999995,19197
2021,0.03,20001
2021,0.025,20003
2021,0.038,20005
2021,0.019,20007
2021,0.028999999999999998,20009
2021,0.037000000000000005,20011
2021,0.027000000000000003,20013
2021,0.035,20015
2021,0.024,20017
2021,0.04,20019
2021,0.028999999999999998,20021
2021,0.018000000000000002,20023
2021,0.018000000000000002,20025
2021,0.026000000000000002,20027
2021,0.027999999999999997,20029
2021,0.032,20031
2021,0.021,20033
2021,0.034,20035
2021,0.032,20037
2021,0.026000000000000002,20039
2021,0.03,20041
2021,0.027000000000000003,20043
2021,0.031,20045
2021,0.021,20047
2021,0.027999999999999997,20049
2021,0.019,20051
2021,0.022000000000000002,20053
2021,0.021,20055
2021,0.021,20057
2021,0.031,20059
2021,0.043,20061
2021,0.019,20063
2021,0.028999999999999998,20065
2021,0.03,20067
2021,0.017,20069
2021,0.012,20071
2021,0.027999999999999997,20073
2021,0.013999999999999999,20075
2021,0.026000000000000002,20077
2021,0.028999999999999998,20079
2021,0.018000000000000002,20081
2021,0.018000000000000002,20083
2021,0.026000000000000002,20085
2021,0.03,20087
2021,0.022000000000000002,20089
2021,0.027000000000000003,20091
2021,0.016,20093
2021,0.031,20095
2021,0.021,20097
2021,0.034,20099
2021,0.02,20101
2021,0.033,20103
2021,0.022000000000000002,20105
2021,0.043,20107
2021,0.016,20109
2021,0.027999999999999997,20111
2021,0.021,20113
2021,0.024,20115
2021,0.019,20117
2021,0.022000000000000002,20119
2021,0.028999999999999998,20121
2021,0.02,20123
2021,0.039,20125
2021,0.024,20127
2021,0.026000000000000002,20129
2021,0.018000000000000002,20131
2021,0.043,20133
2021,0.022000000000000002,20135
2021,0.018000000000000002,20137
2021,0.03,20139
2021,0.018000000000000002,20141
2021,0.027999999999999997,20143
2021,0.022000000000000002,20145
2021,0.021,20147
2021,0.025,20149
2021,0.022000000000000002,20151
2021,0.016,20153
2021,0.032,20155
2021,0.023,20157
2021,0.024,20159
2021,0.027999999999999997,20161
2021,0.024,20163
2021,0.024,20165
2021,0.024,20167
2021,0.03,20169
2021,0.016,20171
2021,0.046,20173
2021,0.027999999999999997,20175
2021,0.031,20177
2021,0.018000000000000002,20179
2021,0.025,20181
2021,0.017,20183
2021,0.022000000000000002,20185
2021,0.019,20187
2021,0.021,20189
2021,0.040999999999999995,20191
2021,0.018000000000000002,20193
2021,0.021,20195
2021,0.025,20197
2021,0.017,20199
2021,0.017,20201
2021,0.02,20203
2021,0.04,20205
2021,0.035,20207
2021,0.047,20209
2021,0.05,21001
2021,0.04,21003
2021,0.04,21005
2021,0.05,21007
2021,0.053,21009
2021,0.057999999999999996,21011
2021,0.057,21013
2021,0.038,21015
2021,0.039,21017
2021,0.062,21019
2021,0.05,21021
2021,0.047,21023
2021,0.086,21025
2021,0.052000000000000005,21027
2021,0.046,21029
2021,0.046,21031
2021,0.042,21033
2021,0.045,21035
2021,0.04,21037
2021,0.038,21039
2021,0.040999999999999995,21041
2021,0.078,21043
2021,0.040999999999999995,21045
2021,0.057999999999999996,21047
2021,0.044000000000000004,21049
2021,0.068,21051
2021,0.044000000000000004,21053
2021,0.043,21055
2021,0.035,21057
2021,0.043,21059
2021,0.051,21061
2021,0.084,21063
2021,0.052000000000000005,21065
2021,0.039,21067
2021,0.049,21069
2021,0.071,21071
2021,0.044000000000000004,21073
2021,0.053,21075
2021,0.043,21077
2021,0.045,21079
2021,0.045,21081
2021,0.044000000000000004,21083
2021,0.055999999999999994,21085
2021,0.037000000000000005,21087
2021,0.068,21089
2021,0.044000000000000004,21091
2021,0.047,21093
2021,0.086,21095
2021,0.039,21097
2021,0.044000000000000004,21099
2021,0.045,21101
2021,0.04,21103
2021,0.045,21105
2021,0.051,21107
2021,0.063,21109
2021,0.048,21111
2021,0.04,21113
2021,0.073,21115
2021,0.042,21117
2021,0.07200000000000001,21119
2021,0.062,21121
2021,0.049,21123
2021,0.045,21125
2021,0.064,21127
2021,0.055999999999999994,21129
2021,0.081,21131
2021,0.076,21133
2021,0.076,21135
2021,0.055999999999999994,21137
2021,0.061,21139
2021,0.038,21141
2021,0.045,21143
2021,0.05,21145
2021,0.057,21147
2021,0.043,21149
2021,0.040999999999999995,21151
2021,0.125,21153
2021,0.044000000000000004,21155
2021,0.047,21157
2021,0.09300000000000001,21159
2021,0.055,21161
2021,0.053,21163
2021,0.069,21165
2021,0.046,21167
2021,0.054000000000000006,21169
2021,0.04,21171
2021,0.053,21173
2021,0.057999999999999996,21175
2021,0.066,21177
2021,0.043,21179
2021,0.043,21181
2021,0.055,21183
2021,0.036000000000000004,21185
2021,0.043,21187
2021,0.07,21189
2021,0.040999999999999995,21191
2021,0.063,21193
2021,0.064,21195
2021,0.048,21197
2021,0.049,21199
2021,0.042,21201
2021,0.05,21203
2021,0.053,21205
2021,0.054000000000000006,21207
2021,0.037000000000000005,21209
2021,0.038,21211
2021,0.042,21213
2021,0.042,21215
2021,0.039,21217
2021,0.036000000000000004,21219
2021,0.051,21221
2021,0.048,21223
2021,0.044000000000000004,21225
2021,0.043,21227
2021,0.039,21229
2021,0.051,21231
2021,0.045,21233
2021,0.05,21235
2021,0.059000000000000004,21237
2021,0.034,21239
2021,0.049,22001
2021,0.055,22003
2021,0.042,22005
2021,0.07200000000000001,22007
2021,0.052000000000000005,22009
2021,0.040999999999999995,22011
2021,0.057,22013
2021,0.039,22015
2021,0.062,22017
2021,0.055999999999999994,22019
2021,0.046,22021
2021,0.035,22023
2021,0.051,22025
2021,0.049,22027
2021,0.059000000000000004,22029
2021,0.048,22031
2021,0.053,22033
2021,0.099,22035
2021,0.045,22037
2021,0.054000000000000006,22039
2021,0.057999999999999996,22041
2021,0.04,22043
2021,0.069,22045
2021,0.07200000000000001,22047
2021,0.038,22049
2021,0.06,22051
2021,0.047,22053
2021,0.045,22055
2021,0.046,22057
2021,0.033,22059
2021,0.043,22061
2021,0.038,22063
2021,0.067,22065
2021,0.073,22067
2021,0.047,22069
2021,0.083,22071
2021,0.05,22073
2021,0.043,22075
2021,0.057,22077
2021,0.04,22079
2021,0.043,22081
2021,0.052000000000000005,22083
2021,0.037000000000000005,22085
2021,0.068,22087
2021,0.05,22089
2021,0.092,22091
2021,0.07400000000000001,22093
2021,0.085,22095
2021,0.063,22097
2021,0.055999999999999994,22099
2021,0.067,22101
2021,0.038,22103
2021,0.064,22105
2021,0.059000000000000004,22107
2021,0.057999999999999996,22109
2021,0.048,22111
2021,0.05,22113
2021,0.046,22115
2021,0.059000000000000004,22117
2021,0.055,22119
2021,0.049,22121
2021,0.063,22123
2021,0.037000000000000005,22125
2021,0.048,22127
2021,0.049,23001
2021,0.057,23003
2021,0.04,23005
2021,0.053,23007
2021,0.05,23009
2021,0.043,23011
2021,0.044000000000000004,23013
2021,0.044000000000000004,23015
2021,0.055999999999999994,23017
2021,0.047,23019
2021,0.05,23021
2021,0.037000000000000005,23023
2021,0.063,23025
2021,0.047,23027
2021,0.065,23029
2021,0.045,23031
2021,0.064,24001
2021,0.047,24003
2021,0.057,24005
2021,0.046,24009
2021,0.047,24011
2021,0.042,24013
2021,0.052000000000000005,24015
2021,0.057,24017
2021,0.055999999999999994,24019
2021,0.048,24021
2021,0.052000000000000005,24023
2021,0.048,24025
2021,0.043,24027
2021,0.055,24029
2021,0.055,24031
2021,0.075,24033
2021,0.044000000000000004,24035
2021,0.045,24037
